batch_id,plant_id,batch_start,batch_end,status,planned_duration_minutes
BCH-01262,PLT-002,2024-11-15 16:14:34,2024-11-16 02:41:41,completed,420
BCH-01263,PLT-002,2024-11-16 07:05:03,2024-11-16 18:46:36,completed,420
BCH-01264,PLT-002,2024-11-17 05:15:10,2024-11-17 13:52:40,completed,420
BCH-01265,PLT-002,2024-11-17 11:11:48,2024-11-17 20:08:49,completed,420
BCH-01266,PLT-002,2024-11-17 18:07:10,2024-11-18 01:27:44,completed,420
BCH-01267,PLT-002,2024-11-18 09:08:26,2024-11-18 17:44:27,completed,420
BCH-01268,PLT-002,2024-11-20 13:38:30,2024-11-21 01:21:59,aborted,420
BCH-01269,PLT-002,2024-11-20 14:00:08,2024-11-20 21:48:06,completed,420
BCH-01270,PLT-002,2024-11-21 23:40:02,2024-11-22 09:43:06,completed,420
BCH-01271,PLT-002,2024-11-22 00:44:59,2024-11-22 09:15:04,completed,420
BCH-01272,PLT-002,2024-11-23 11:26:33,2024-11-23 19:57:29,completed,420
BCH-01273,PLT-002,2024-11-23 18:28:28,2024-11-24 00:24:45,aborted,420
BCH-01274,PLT-002,2024-11-23 18:33:03,2024-11-24 03:34:00,completed,420
BCH-01275,PLT-002,2024-11-24 06:51:09,2024-11-24 16:57:10,aborted,420
BCH-01276,PLT-002,2024-11-24 10:50:06,2024-11-24 15:03:41,aborted,420
BCH-01277,PLT-002,2024-11-24 14:48:58,2024-11-25 00:33:39,completed,420
BCH-01278,PLT-002,2024-11-26 06:27:44,2024-11-26 15:44:51,completed,420
BCH-01279,PLT-002,2024-11-26 16:32:44,2024-11-26 22:18:05,aborted,420
BCH-01280,PLT-002,2024-11-27 16:30:20,2024-11-28 04:58:05,completed,420
BCH-01281,PLT-002,2024-11-29 06:23:08,2024-11-29 07:54:02,aborted,420
BCH-01282,PLT-002,2024-11-30 19:40:11,2024-12-01 03:55:42,aborted,420
BCH-01283,PLT-002,2024-12-01 16:46:28,2024-12-02 01:32:42,completed,420
BCH-01284,PLT-002,2024-12-03 09:39:52,2024-12-03 22:00:48,completed,420
BCH-01285,PLT-002,2024-12-03 13:12:06,2024-12-03 21:21:13,completed,420
BCH-01286,PLT-002,2024-12-03 16:43:13,2024-12-03 21:45:30,aborted,420
BCH-01287,PLT-002,2024-12-03 23:04:20,2024-12-04 01:33:42,aborted,420
BCH-01288,PLT-002,2024-12-04 10:30:59,2024-12-05 02:31:09,completed,420
BCH-01289,PLT-002,2024-12-04 11:55:50,2024-12-05 00:07:41,aborted,420
BCH-01290,PLT-002,2024-12-04 19:55:48,2024-12-05 00:32:56,aborted,420
BCH-01291,PLT-002,2024-12-06 08:49:34,2024-12-06 22:50:56,completed,420
BCH-01292,PLT-002,2024-12-06 23:15:21,2024-12-07 10:34:43,completed,420
BCH-01293,PLT-002,2024-12-07 09:18:20,2024-12-07 19:52:36,completed,420
BCH-01294,PLT-002,2024-12-07 16:47:24,2024-12-08 00:45:24,aborted,420
BCH-01295,PLT-002,2024-12-09 00:46:08,2024-12-09 09:03:31,completed,420
BCH-01296,PLT-002,2024-12-09 06:58:09,2024-12-09 17:03:02,completed,420
BCH-01297,PLT-002,2024-12-09 13:57:24,2024-12-09 19:11:56,aborted,420
BCH-01298,PLT-002,2024-12-10 15:16:18,2024-12-11 01:54:07,completed,420
BCH-01299,PLT-002,2024-12-10 16:13:04,2024-12-11 01:00:45,aborted,420
BCH-01300,PLT-002,2024-12-10 19:44:13,2024-12-11 03:19:19,completed,420
BCH-01301,PLT-002,2024-12-11 04:52:19,2024-12-11 12:18:29,completed,420
BCH-01302,PLT-002,2024-12-11 11:35:22,2024-12-11 22:12:18,completed,420
BCH-01303,PLT-002,2024-12-11 23:00:57,2024-12-12 12:25:29,completed,420
BCH-01304,PLT-002,2024-12-12 03:18:15,2024-12-12 18:11:15,completed,420
BCH-01305,PLT-002,2024-12-12 06:03:52,2024-12-12 18:20:35,completed,420
BCH-01306,PLT-002,2024-12-13 08:33:24,2024-12-13 18:55:05,completed,420
BCH-01307,PLT-002,2024-12-13 10:09:05,2024-12-13 16:11:29,aborted,420
BCH-01308,PLT-002,2024-12-13 10:18:03,2024-12-13 19:55:47,completed,420
BCH-01309,PLT-002,2024-12-15 04:50:08,2024-12-15 14:59:53,completed,420
BCH-01310,PLT-002,2024-12-15 07:24:56,2024-12-15 12:57:22,aborted,420
BCH-01311,PLT-002,2024-12-15 10:41:41,2024-12-15 20:35:49,completed,420
BCH-01312,PLT-002,2024-12-16 05:34:18,2024-12-16 15:20:23,completed,420
BCH-01313,PLT-002,2024-12-16 06:04:00,2024-12-16 14:46:07,completed,420
BCH-01314,PLT-002,2024-12-16 21:38:59,2024-12-17 09:03:04,completed,420
BCH-01315,PLT-002,2024-12-16 22:24:53,2024-12-17 09:36:54,completed,420
BCH-01316,PLT-002,2024-12-17 20:58:48,2024-12-18 16:54:40,completed,420
BCH-01317,PLT-002,2024-12-19 12:19:42,2024-12-19 22:37:02,completed,420
BCH-01318,PLT-002,2024-12-19 16:49:17,2024-12-20 06:23:43,completed,420
BCH-01319,PLT-002,2024-12-20 12:01:52,2024-12-21 02:44:50,completed,420
BCH-01320,PLT-002,2024-12-20 20:28:25,2024-12-21 07:06:07,completed,420
BCH-01321,PLT-002,2024-12-22 14:16:06,2024-12-23 00:30:01,completed,420
BCH-01322,PLT-002,2024-12-23 05:18:07,2024-12-23 06:19:41,aborted,420
BCH-01323,PLT-002,2024-12-23 09:30:42,2024-12-23 17:36:26,completed,420
BCH-01324,PLT-002,2024-12-25 05:19:02,2024-12-25 15:03:25,completed,420
BCH-01325,PLT-002,2024-12-25 10:15:28,2024-12-25 20:55:18,completed,420
BCH-01326,PLT-002,2024-12-26 03:36:15,2024-12-26 15:42:18,completed,420
BCH-01327,PLT-002,2024-12-26 23:33:19,2024-12-27 06:22:38,aborted,420
BCH-01328,PLT-002,2024-12-27 03:21:22,2024-12-27 08:54:17,aborted,420
BCH-01329,PLT-002,2024-12-27 03:40:53,2024-12-27 17:23:17,completed,420
BCH-01330,PLT-002,2024-12-27 15:15:49,2024-12-27 20:13:08,aborted,420
BCH-01331,PLT-002,2024-12-28 02:03:51,2024-12-28 14:18:29,completed,420
BCH-01332,PLT-002,2024-12-28 20:32:54,2024-12-29 07:27:28,completed,420
BCH-01333,PLT-002,2024-12-29 05:22:09,2024-12-29 12:58:32,completed,420
BCH-01334,PLT-002,2024-12-29 07:58:04,2024-12-30 03:53:25,completed,420
BCH-01335,PLT-003,2024-01-02 00:02:37,2024-01-02 07:02:37,completed,420
BCH-01336,PLT-003,2024-01-02 12:01:21,2024-01-02 19:06:21,completed,420
BCH-01337,PLT-003,2024-01-02 17:35:37,2024-01-03 00:56:47,completed,420
BCH-01338,PLT-003,2024-01-02 19:42:16,2024-01-03 02:42:16,completed,420
BCH-01339,PLT-003,2024-01-02 23:43:28,2024-01-03 06:58:27,completed,420
BCH-01340,PLT-003,2024-01-03 01:21:34,2024-01-03 08:26:34,completed,420
BCH-01341,PLT-003,2024-01-03 02:34:46,2024-01-03 09:39:46,completed,420
BCH-01342,PLT-003,2024-01-04 00:25:37,2024-01-04 07:25:37,completed,420
BCH-01343,PLT-003,2024-01-04 01:00:12,2024-01-04 08:00:12,completed,420
BCH-01344,PLT-003,2024-01-04 14:05:00,2024-01-04 21:05:00,completed,420
BCH-01345,PLT-003,2024-01-05 01:12:45,2024-01-05 09:00:45,completed,420
BCH-01346,PLT-003,2024-01-05 09:19:08,2024-01-05 17:14:39,completed,420
BCH-01347,PLT-003,2024-01-06 06:15:33,2024-01-06 13:15:33,completed,420
BCH-01348,PLT-003,2024-01-06 15:17:25,2024-01-06 22:17:25,completed,420
BCH-01349,PLT-003,2024-01-07 03:59:27,2024-01-07 11:43:33,completed,420
BCH-01350,PLT-003,2024-01-08 15:16:43,2024-01-08 22:48:15,completed,420
BCH-01351,PLT-003,2024-01-08 17:22:41,2024-01-09 00:22:41,completed,420
BCH-01352,PLT-003,2024-01-09 02:48:38,2024-01-09 09:53:51,completed,420
BCH-01353,PLT-003,2024-01-09 11:33:26,2024-01-09 19:48:57,completed,420
BCH-01354,PLT-003,2024-01-09 16:21:31,2024-01-09 23:26:31,completed,420
BCH-01355,PLT-003,2024-01-09 21:40:54,2024-01-10 05:15:03,completed,420
BCH-01356,PLT-003,2024-01-10 00:24:06,2024-01-10 07:37:01,completed,420
BCH-01357,PLT-003,2024-01-10 08:15:10,2024-01-10 16:00:30,completed,420
BCH-01358,PLT-003,2024-01-11 07:01:44,2024-01-11 14:01:44,completed,420
BCH-01359,PLT-003,2024-01-11 19:05:25,2024-01-12 02:10:25,completed,420
BCH-01360,PLT-003,2024-01-11 21:47:38,2024-01-12 05:43:56,completed,420
BCH-01361,PLT-003,2024-01-12 01:56:43,2024-01-12 08:56:43,completed,420
BCH-01362,PLT-003,2024-01-12 10:02:04,2024-01-12 17:15:48,completed,420
BCH-01363,PLT-003,2024-01-12 21:16:26,2024-01-13 05:38:58,completed,420
BCH-01364,PLT-003,2024-01-12 21:37:28,2024-01-13 04:37:28,completed,420
BCH-01365,PLT-003,2024-01-13 05:36:13,2024-01-13 12:36:13,completed,420
BCH-01366,PLT-003,2024-01-13 06:38:39,2024-01-13 13:54:49,completed,420
BCH-01367,PLT-003,2024-01-13 06:57:52,2024-01-13 14:16:32,completed,420
BCH-01368,PLT-003,2024-01-14 12:41:00,2024-01-14 19:41:00,completed,420
BCH-01369,PLT-003,2024-01-15 11:26:53,2024-01-15 18:31:53,completed,420
BCH-01370,PLT-003,2024-01-16 00:40:37,2024-01-16 07:50:50,completed,420
BCH-01371,PLT-003,2024-01-17 21:00:28,2024-01-18 04:00:28,completed,420
BCH-01372,PLT-003,2024-01-18 01:22:51,2024-01-18 09:10:15,completed,420
BCH-01373,PLT-003,2024-01-18 14:15:02,2024-01-18 22:16:08,completed,420
BCH-01374,PLT-003,2024-01-18 22:13:03,2024-01-19 05:56:02,completed,420
BCH-01375,PLT-003,2024-01-19 00:39:02,2024-01-19 07:47:51,completed,420
BCH-01376,PLT-003,2024-01-19 23:50:43,2024-01-20 07:03:58,completed,420
BCH-01377,PLT-003,2024-01-22 13:13:59,2024-01-22 20:18:59,completed,420
BCH-01378,PLT-003,2024-01-23 02:01:05,2024-01-23 10:07:12,completed,420
BCH-01379,PLT-003,2024-01-23 02:21:53,2024-01-23 09:21:53,completed,420
BCH-01380,PLT-003,2024-01-23 15:13:39,2024-01-23 23:13:07,completed,420
BCH-01381,PLT-003,2024-01-25 13:33:44,2024-01-25 21:08:18,completed,420
BCH-01382,PLT-003,2024-01-26 10:52:09,2024-01-26 17:52:09,completed,420
BCH-01383,PLT-003,2024-01-26 12:03:14,2024-01-26 19:24:30,completed,420
BCH-01384,PLT-003,2024-01-27 08:45:03,2024-01-27 15:45:03,completed,420
BCH-01385,PLT-003,2024-01-28 04:53:25,2024-01-28 12:32:42,completed,420
BCH-01386,PLT-003,2024-01-28 07:12:55,2024-01-28 14:30:33,completed,420
BCH-01387,PLT-003,2024-01-28 11:39:42,2024-01-28 18:44:42,completed,420
BCH-01388,PLT-003,2024-01-28 14:51:11,2024-01-28 21:51:11,completed,420
BCH-01389,PLT-003,2024-01-28 18:30:09,2024-01-29 01:30:09,completed,420
BCH-01390,PLT-003,2024-01-29 00:20:05,2024-01-29 01:10:00,aborted,420
BCH-01391,PLT-003,2024-01-29 09:20:20,2024-01-29 16:31:32,completed,420
BCH-01392,PLT-003,2024-01-30 07:27:23,2024-01-30 14:56:27,completed,420
BCH-01393,PLT-003,2024-01-30 08:44:15,2024-01-30 15:44:15,completed,420
BCH-01394,PLT-003,2024-01-30 10:18:16,2024-01-30 17:18:16,completed,420
BCH-01395,PLT-003,2024-01-30 21:34:15,2024-01-31 06:26:10,aborted,420
BCH-01396,PLT-003,2024-01-31 08:37:31,2024-01-31 15:37:31,completed,420
BCH-01397,PLT-003,2024-01-31 12:21:59,2024-01-31 19:26:59,completed,420
BCH-01398,PLT-003,2024-01-31 12:26:35,2024-01-31 15:32:27,aborted,420
BCH-01399,PLT-003,2024-01-31 19:18:46,2024-02-01 03:14:44,completed,420
BCH-01400,PLT-003,2024-02-01 05:56:29,2024-02-01 12:56:29,completed,420
BCH-01401,PLT-003,2024-02-01 18:15:49,2024-02-02 01:15:49,completed,420
BCH-01402,PLT-003,2024-02-01 18:21:55,2024-02-02 01:52:03,completed,420
BCH-01403,PLT-003,2024-02-01 19:24:10,2024-02-02 02:42:22,completed,420
BCH-01404,PLT-003,2024-02-02 10:29:39,2024-02-02 17:44:52,completed,420
BCH-01405,PLT-003,2024-02-03 19:19:15,2024-02-04 02:19:15,completed,420
BCH-01406,PLT-003,2024-02-04 05:58:44,2024-02-04 12:58:44,completed,420
BCH-01407,PLT-003,2024-02-05 01:06:19,2024-02-05 08:06:19,completed,420
BCH-01408,PLT-003,2024-02-05 02:45:06,2024-02-05 09:45:06,completed,420
BCH-01409,PLT-003,2024-02-05 07:39:55,2024-02-05 15:47:58,completed,420
BCH-01410,PLT-003,2024-02-05 07:46:49,2024-02-05 14:46:49,completed,420
BCH-01411,PLT-003,2024-02-06 07:24:56,2024-02-06 14:30:47,completed,420
BCH-01412,PLT-003,2024-02-06 10:16:30,2024-02-06 18:25:53,completed,420
BCH-01413,PLT-003,2024-02-06 12:23:11,2024-02-06 19:44:56,completed,420
BCH-01414,PLT-003,2024-02-06 14:28:51,2024-02-06 22:02:08,completed,420
BCH-01415,PLT-003,2024-02-06 19:44:36,2024-02-07 02:44:36,completed,420
BCH-01416,PLT-003,2024-02-06 20:37:15,2024-02-07 04:16:30,completed,420
BCH-01417,PLT-003,2024-02-07 06:22:53,2024-02-07 14:13:37,completed,420
BCH-01418,PLT-003,2024-02-07 21:55:10,2024-02-08 06:12:51,completed,420
BCH-01419,PLT-003,2024-02-08 01:50:25,2024-02-08 09:42:45,completed,420
BCH-01420,PLT-003,2024-02-08 21:25:20,2024-02-09 06:07:34,completed,420
BCH-01421,PLT-003,2024-02-09 10:16:53,2024-02-09 17:16:53,completed,420
BCH-01422,PLT-003,2024-02-09 15:19:27,2024-02-09 22:19:27,completed,420
BCH-01423,PLT-003,2024-02-09 22:57:33,2024-02-10 05:57:33,completed,420
BCH-01424,PLT-003,2024-02-10 07:17:45,2024-02-10 14:17:45,completed,420
BCH-01425,PLT-003,2024-02-10 19:12:41,2024-02-11 02:12:41,completed,420
BCH-01426,PLT-003,2024-02-10 20:16:42,2024-02-11 03:59:56,completed,420
BCH-01427,PLT-003,2024-02-11 18:39:11,2024-02-12 02:00:09,completed,420
BCH-01428,PLT-003,2024-02-12 08:03:24,2024-02-12 16:37:30,completed,420
BCH-01429,PLT-003,2024-02-12 11:40:27,2024-02-12 18:45:27,completed,420
BCH-01430,PLT-003,2024-02-13 05:12:04,2024-02-13 12:24:23,completed,420
BCH-01431,PLT-003,2024-02-13 09:05:48,2024-02-13 17:50:39,completed,420
BCH-01432,PLT-003,2024-02-14 18:44:37,2024-02-15 01:44:37,completed,420
BCH-01433,PLT-003,2024-02-15 20:11:21,2024-02-16 03:19:03,completed,420
BCH-01434,PLT-003,2024-02-16 06:31:08,2024-02-16 13:31:08,completed,420
BCH-01435,PLT-003,2024-02-16 06:55:10,2024-02-16 13:55:10,completed,420
BCH-01436,PLT-003,2024-02-16 11:50:26,2024-02-16 18:50:26,completed,420
BCH-01437,PLT-003,2024-02-16 18:58:50,2024-02-17 02:43:16,completed,420
BCH-01438,PLT-003,2024-02-17 06:04:12,2024-02-17 13:32:44,completed,420
BCH-01439,PLT-003,2024-02-18 00:42:15,2024-02-18 08:31:38,completed,420
BCH-01440,PLT-003,2024-02-18 09:39:41,2024-02-18 09:53:11,aborted,420
BCH-01441,PLT-003,2024-02-18 13:48:54,2024-02-18 20:48:54,completed,420
BCH-01442,PLT-003,2024-02-19 13:32:48,2024-02-19 21:10:26,completed,420
BCH-01443,PLT-003,2024-02-19 14:39:35,2024-02-19 21:39:35,completed,420
BCH-01444,PLT-003,2024-02-19 15:44:58,2024-02-19 23:22:52,completed,420
BCH-01445,PLT-003,2024-02-19 16:33:27,2024-02-20 01:57:27,completed,420
BCH-01446,PLT-003,2024-02-20 02:32:31,2024-02-20 09:32:31,completed,420
BCH-01447,PLT-003,2024-02-20 02:33:03,2024-02-20 10:14:01,completed,420
BCH-01448,PLT-003,2024-02-20 14:17:48,2024-02-20 19:18:47,aborted,420
BCH-01449,PLT-003,2024-02-20 19:51:19,2024-02-21 03:26:19,completed,420
BCH-01450,PLT-003,2024-02-20 21:04:48,2024-02-21 05:42:50,completed,420
BCH-01451,PLT-003,2024-02-20 21:55:16,2024-02-21 05:30:51,completed,420
BCH-01452,PLT-003,2024-02-21 01:08:57,2024-02-21 02:51:04,aborted,420
BCH-01453,PLT-003,2024-02-21 06:44:13,2024-02-21 13:57:09,completed,420
BCH-01454,PLT-003,2024-02-21 07:23:50,2024-02-21 14:23:50,completed,420
BCH-01455,PLT-003,2024-02-21 13:34:08,2024-02-21 21:08:14,completed,420
BCH-01456,PLT-003,2024-02-22 21:36:32,2024-02-23 05:09:41,completed,420
BCH-01457,PLT-003,2024-02-22 21:46:45,2024-02-23 04:56:45,completed,420
BCH-01458,PLT-003,2024-02-23 10:59:43,2024-02-23 17:59:43,completed,420
BCH-01459,PLT-003,2024-02-23 13:45:37,2024-02-23 21:51:12,completed,420
BCH-01460,PLT-003,2024-02-24 09:41:42,2024-02-24 17:21:53,completed,420
BCH-01461,PLT-003,2024-02-25 03:22:10,2024-02-25 10:22:10,completed,420
BCH-01462,PLT-003,2024-02-25 09:30:37,2024-02-25 16:55:56,completed,420
BCH-01463,PLT-003,2024-02-25 14:07:52,2024-02-25 21:12:52,completed,420
BCH-01464,PLT-003,2024-02-25 18:14:46,2024-02-26 01:14:46,completed,420
BCH-01465,PLT-003,2024-02-26 03:02:08,2024-02-26 10:11:47,completed,420
BCH-01466,PLT-003,2024-02-27 02:45:17,2024-02-27 09:45:17,completed,420
BCH-01467,PLT-003,2024-02-27 03:51:26,2024-02-27 11:07:14,completed,420
BCH-01468,PLT-003,2024-02-27 11:50:21,2024-02-27 19:27:49,completed,420
BCH-01469,PLT-003,2024-02-28 15:22:43,2024-02-28 23:22:39,completed,420
BCH-01470,PLT-003,2024-02-29 02:01:41,2024-02-29 09:01:41,completed,420
BCH-01471,PLT-003,2024-02-29 03:52:55,2024-02-29 12:39:23,completed,420
BCH-01472,PLT-003,2024-02-29 09:09:00,2024-02-29 16:09:00,completed,420
BCH-01473,PLT-003,2024-03-01 06:04:24,2024-03-01 14:10:13,completed,420
BCH-01474,PLT-003,2024-03-01 07:44:03,2024-03-01 16:31:02,completed,420
BCH-01475,PLT-003,2024-03-01 19:14:09,2024-03-02 03:07:39,completed,420
BCH-01476,PLT-003,2024-03-02 05:30:55,2024-03-02 12:30:55,completed,420
BCH-01477,PLT-003,2024-03-02 16:42:59,2024-03-03 01:55:40,completed,420
BCH-01478,PLT-003,2024-03-04 17:48:03,2024-03-05 00:48:03,completed,420
BCH-01479,PLT-003,2024-03-05 11:09:55,2024-03-05 18:09:55,completed,420
BCH-01480,PLT-003,2024-03-05 17:18:39,2024-03-06 00:23:39,completed,420
BCH-01481,PLT-003,2024-03-06 21:38:43,2024-03-07 04:38:43,completed,420
BCH-01482,PLT-003,2024-03-07 05:56:53,2024-03-07 13:34:34,completed,420
BCH-01483,PLT-003,2024-03-07 08:35:24,2024-03-07 15:35:24,completed,420
BCH-01484,PLT-003,2024-03-08 06:40:47,2024-03-08 13:40:47,completed,420
BCH-01485,PLT-003,2024-03-08 07:52:25,2024-03-08 14:59:40,completed,420
BCH-01486,PLT-003,2024-03-08 09:59:35,2024-03-08 16:59:35,completed,420
BCH-01487,PLT-003,2024-03-08 10:23:35,2024-03-08 17:23:35,completed,420
BCH-01488,PLT-003,2024-03-10 23:51:46,2024-03-11 06:51:46,completed,420
BCH-01489,PLT-003,2024-03-12 01:59:15,2024-03-12 10:05:23,completed,420
BCH-01490,PLT-003,2024-03-12 15:44:38,2024-03-12 23:34:49,completed,420
BCH-01491,PLT-003,2024-03-12 21:24:42,2024-03-13 04:24:42,completed,420
BCH-01492,PLT-003,2024-03-12 23:49:03,2024-03-13 07:29:46,completed,420
BCH-01493,PLT-003,2024-03-13 14:35:37,2024-03-13 21:35:37,completed,420
BCH-01494,PLT-003,2024-03-15 09:05:26,2024-03-15 16:05:26,completed,420
BCH-01495,PLT-003,2024-03-16 01:11:49,2024-03-16 09:14:01,completed,420
BCH-01496,PLT-003,2024-03-16 19:13:52,2024-03-17 02:50:23,completed,420
BCH-01497,PLT-003,2024-03-17 04:13:46,2024-03-17 11:28:54,completed,420
BCH-01498,PLT-003,2024-03-18 10:19:46,2024-03-18 19:19:23,completed,420
BCH-01499,PLT-003,2024-03-19 19:36:29,2024-03-20 02:36:29,completed,420
BCH-01500,PLT-003,2024-03-20 04:53:47,2024-03-20 08:26:14,aborted,420
BCH-01501,PLT-003,2024-03-20 16:08:30,2024-03-20 23:45:23,completed,420
BCH-01502,PLT-003,2024-03-21 11:01:11,2024-03-21 18:01:11,completed,420
BCH-01503,PLT-003,2024-03-21 22:44:13,2024-03-22 05:44:13,completed,420
BCH-01504,PLT-003,2024-03-22 01:38:47,2024-03-22 06:49:16,aborted,420
BCH-01505,PLT-003,2024-03-22 04:13:54,2024-03-22 12:16:30,completed,420
BCH-01506,PLT-003,2024-03-22 05:03:28,2024-03-22 14:34:49,completed,420
BCH-01507,PLT-003,2024-03-22 07:03:16,2024-03-22 10:52:02,aborted,420
BCH-01508,PLT-003,2024-03-22 10:48:50,2024-03-22 18:19:30,completed,420
BCH-01509,PLT-003,2024-03-23 00:10:00,2024-03-23 08:34:29,completed,420
BCH-01510,PLT-003,2024-03-23 19:38:24,2024-03-24 04:37:19,completed,420
BCH-01511,PLT-003,2024-03-23 23:52:05,2024-03-24 07:00:07,completed,420
BCH-01512,PLT-003,2024-03-24 21:25:58,2024-03-25 04:47:47,completed,420
BCH-01513,PLT-003,2024-03-26 09:50:20,2024-03-26 17:19:13,completed,420
BCH-01514,PLT-003,2024-03-26 16:52:50,2024-03-27 01:24:07,completed,420
BCH-01515,PLT-003,2024-03-27 20:19:30,2024-03-28 03:51:41,completed,420
BCH-01516,PLT-003,2024-03-28 08:20:46,2024-03-28 17:26:24,completed,420
BCH-01517,PLT-003,2024-03-28 11:08:39,2024-03-28 18:17:05,completed,420
BCH-01518,PLT-003,2024-03-28 14:32:54,2024-03-28 21:32:54,completed,420
BCH-01519,PLT-003,2024-03-28 20:47:28,2024-03-29 03:47:28,completed,420
BCH-01520,PLT-003,2024-03-29 00:56:18,2024-03-29 08:27:44,completed,420
BCH-01521,PLT-003,2024-03-29 23:16:17,2024-03-30 08:14:19,completed,420
BCH-01522,PLT-003,2024-03-31 02:54:40,2024-03-31 10:31:02,completed,420
BCH-01523,PLT-003,2024-04-01 05:39:19,2024-04-01 12:39:19,completed,420
BCH-01524,PLT-003,2024-04-01 15:05:06,2024-04-01 22:26:49,completed,420
BCH-01525,PLT-003,2024-04-01 19:08:57,2024-04-02 03:21:33,completed,420
BCH-01526,PLT-003,2024-04-02 14:37:36,2024-04-02 21:37:36,completed,420
BCH-01527,PLT-003,2024-04-04 06:24:50,2024-04-04 14:00:45,completed,420
BCH-01528,PLT-003,2024-04-04 16:41:07,2024-04-05 00:30:24,completed,420
BCH-01529,PLT-003,2024-04-04 22:29:01,2024-04-05 05:29:01,completed,420
BCH-01530,PLT-003,2024-04-05 11:26:13,2024-04-05 19:03:48,completed,420
BCH-01531,PLT-003,2024-04-06 23:55:29,2024-04-07 07:12:16,completed,420
BCH-01532,PLT-003,2024-04-07 23:19:51,2024-04-07 23:32:03,aborted,420
BCH-01533,PLT-003,2024-04-09 09:38:28,2024-04-09 16:38:28,completed,420
BCH-01534,PLT-003,2024-04-09 11:29:41,2024-04-09 19:36:12,completed,420
BCH-01535,PLT-003,2024-04-09 12:04:43,2024-04-09 20:08:49,completed,420
BCH-01536,PLT-003,2024-04-09 18:35:30,2024-04-10 02:00:16,completed,420
BCH-01537,PLT-003,2024-04-10 08:01:29,2024-04-10 17:01:05,completed,420
BCH-01538,PLT-003,2024-04-10 20:49:39,2024-04-11 05:46:03,completed,420
BCH-01539,PLT-003,2024-04-11 17:18:30,2024-04-11 21:35:50,aborted,420
BCH-01540,PLT-003,2024-04-12 11:38:54,2024-04-12 19:20:49,completed,420
BCH-01541,PLT-003,2024-04-12 15:19:30,2024-04-13 00:05:17,completed,420
BCH-01542,PLT-003,2024-04-13 00:12:50,2024-04-13 02:25:35,aborted,420
BCH-01543,PLT-003,2024-04-13 01:55:32,2024-04-13 09:54:11,completed,420
BCH-01544,PLT-003,2024-04-13 10:09:58,2024-04-13 18:16:42,completed,420
BCH-01545,PLT-003,2024-04-13 18:46:01,2024-04-14 03:57:57,completed,420
BCH-01546,PLT-003,2024-04-13 23:48:10,2024-04-14 08:08:09,completed,420
BCH-01547,PLT-003,2024-04-14 10:02:58,2024-04-14 18:15:36,completed,420
BCH-01548,PLT-003,2024-04-14 13:39:30,2024-04-14 14:25:04,aborted,420
BCH-01549,PLT-003,2024-04-14 15:25:04,2024-04-14 22:41:28,completed,420
BCH-01550,PLT-003,2024-04-15 05:08:59,2024-04-15 12:54:30,completed,420
BCH-01551,PLT-003,2024-04-15 05:47:56,2024-04-15 14:15:52,completed,420
BCH-01552,PLT-003,2024-04-15 17:40:34,2024-04-16 02:58:34,completed,420
BCH-01553,PLT-003,2024-04-15 20:48:02,2024-04-16 03:53:02,completed,420
BCH-01554,PLT-003,2024-04-16 09:51:10,2024-04-16 17:15:18,completed,420
BCH-01555,PLT-003,2024-04-16 18:44:09,2024-04-17 01:44:09,completed,420
BCH-01556,PLT-003,2024-04-17 16:01:27,2024-04-17 23:12:21,completed,420
BCH-01557,PLT-003,2024-04-18 00:08:07,2024-04-18 07:08:07,completed,420
BCH-01558,PLT-003,2024-04-18 02:02:21,2024-04-18 09:02:21,completed,420
BCH-01559,PLT-003,2024-04-18 02:29:59,2024-04-18 11:06:47,completed,420
BCH-01560,PLT-003,2024-04-19 07:29:42,2024-04-19 15:04:24,completed,420
BCH-01561,PLT-003,2024-04-19 16:29:31,2024-04-20 00:52:35,completed,420
BCH-01562,PLT-003,2024-04-20 02:49:21,2024-04-20 10:33:09,completed,420
BCH-01563,PLT-003,2024-04-20 02:55:29,2024-04-20 13:49:14,completed,420
BCH-01564,PLT-003,2024-04-20 04:33:58,2024-04-20 14:32:26,completed,420
BCH-01565,PLT-003,2024-04-20 09:24:52,2024-04-20 16:35:04,completed,420
BCH-01566,PLT-003,2024-04-20 09:43:11,2024-04-20 17:07:55,completed,420
BCH-01567,PLT-003,2024-04-20 12:17:04,2024-04-20 19:32:48,completed,420
BCH-01568,PLT-003,2024-04-21 20:38:46,2024-04-22 04:46:39,completed,420
BCH-01569,PLT-003,2024-04-22 11:59:23,2024-04-22 12:29:36,aborted,420
BCH-01570,PLT-003,2024-04-22 23:16:52,2024-04-23 06:16:52,completed,420
BCH-01571,PLT-003,2024-04-23 02:11:35,2024-04-23 09:11:35,completed,420
BCH-01572,PLT-003,2024-04-23 20:41:24,2024-04-24 04:57:40,completed,420
BCH-01573,PLT-003,2024-04-23 20:51:08,2024-04-24 04:15:00,completed,420
BCH-01574,PLT-003,2024-04-23 23:38:33,2024-04-24 06:43:51,completed,420
BCH-01575,PLT-003,2024-04-25 05:43:36,2024-04-25 12:43:36,completed,420
BCH-01576,PLT-003,2024-04-26 08:10:35,2024-04-26 15:24:23,completed,420
BCH-01577,PLT-003,2024-04-26 16:05:20,2024-04-26 23:31:20,completed,420
