downtime_id,batch_id,equip_id,plant_id,reason,start_timestamp,duration_minutes
DT-000274,BCH-00324,EQ-104,PLT-001,Electrical fault,2024-06-23 17:57:34,113.3
DT-000275,BCH-00324,EQ-104,PLT-001,Electrical fault,2024-06-23 19:39:48,12.9
DT-000276,BCH-00325,EQ-102,PLT-001,Sensor malfunction,2024-06-25 15:43:54,118.1
DT-000277,BCH-00325,EQ-102,PLT-001,Mechanical failure,2024-06-25 15:42:20,31.6
DT-000278,BCH-00325,EQ-104,PLT-001,Sensor malfunction,2024-06-25 22:07:01,38.0
DT-000279,BCH-00325,EQ-104,PLT-001,Scheduled maintenance overrun,2024-06-25 22:01:16,41.5
DT-000280,BCH-00326,EQ-103,PLT-001,Sensor malfunction,2024-06-25 23:56:43,2.3
DT-000281,BCH-00329,EQ-102,PLT-001,Electrical fault,2024-06-27 11:34:36,31.8
DT-000282,BCH-00329,EQ-103,PLT-001,Pneumatic failure,2024-06-27 18:02:12,75.7
DT-000283,BCH-00329,EQ-104,PLT-001,Scheduled maintenance overrun,2024-06-27 21:47:55,72.7
DT-000284,BCH-00329,EQ-104,PLT-001,Electrical fault,2024-06-27 22:00:32,71.3
DT-000285,BCH-00332,EQ-102,PLT-001,Mechanical failure,2024-06-28 08:16:45,27.1
DT-000286,BCH-00332,EQ-102,PLT-001,Sensor malfunction,2024-06-28 08:19:25,38.8
DT-000287,BCH-00332,EQ-103,PLT-001,Sensor malfunction,2024-06-28 10:04:27,7.5
DT-000288,BCH-00332,EQ-103,PLT-001,Mechanical failure,2024-06-28 10:57:30,33.8
DT-000289,BCH-00333,EQ-101,PLT-001,Sensor malfunction,2024-06-29 13:20:34,6.1
DT-000290,BCH-00334,EQ-102,PLT-001,Sensor malfunction,2024-07-01 21:13:34,20.6
DT-000291,BCH-00334,EQ-103,PLT-001,Electrical fault,2024-07-01 22:12:24,29.3
DT-000292,BCH-00335,EQ-101,PLT-001,Electrical fault,2024-07-02 16:04:23,48.4
DT-000293,BCH-00335,EQ-103,PLT-001,Electrical fault,2024-07-02 18:28:46,45.8
DT-000294,BCH-00336,EQ-102,PLT-001,Sensor malfunction,2024-07-03 10:00:41,71.8
DT-000295,BCH-00336,EQ-103,PLT-001,Scheduled maintenance overrun,2024-07-03 12:33:42,5.3
DT-000296,BCH-00336,EQ-103,PLT-001,Pneumatic failure,2024-07-03 12:15:49,55.0
DT-000297,BCH-00338,EQ-101,PLT-001,Pneumatic failure,2024-07-03 18:22:59,33.0
DT-000298,BCH-00338,EQ-104,PLT-001,Electrical fault,2024-07-03 23:19:54,43.9
DT-000299,BCH-00340,EQ-101,PLT-001,Mechanical failure,2024-07-05 18:53:01,22.0
DT-000300,BCH-00342,EQ-101,PLT-001,Mechanical failure,2024-07-08 00:25:30,28.3
DT-000301,BCH-00342,EQ-102,PLT-001,Mechanical failure,2024-07-08 02:14:31,69.5
DT-000302,BCH-00342,EQ-103,PLT-001,Electrical fault,2024-07-08 04:51:48,37.1
DT-000303,BCH-00343,EQ-101,PLT-001,Pneumatic failure,2024-07-08 03:20:48,181.6
DT-000304,BCH-00343,EQ-103,PLT-001,Pneumatic failure,2024-07-08 09:58:40,36.9
DT-000305,BCH-00344,EQ-101,PLT-001,Mechanical failure,2024-07-09 09:37:28,89.1
DT-000306,BCH-00344,EQ-102,PLT-001,Scheduled maintenance overrun,2024-07-09 12:16:16,32.2
DT-000307,BCH-00344,EQ-103,PLT-001,Mechanical failure,2024-07-09 13:33:47,34.4
DT-000308,BCH-00345,EQ-102,PLT-001,Electrical fault,2024-07-09 23:17:52,150.4
DT-000309,BCH-00345,EQ-102,PLT-001,Scheduled maintenance overrun,2024-07-09 23:13:36,70.8
DT-000310,BCH-00346,EQ-103,PLT-001,Mechanical failure,2024-07-10 17:38:58,113.6
DT-000311,BCH-00351,EQ-101,PLT-001,Scheduled maintenance overrun,2024-07-14 16:09:11,60.2
DT-000312,BCH-00351,EQ-102,PLT-001,Electrical fault,2024-07-14 19:09:25,1.8
DT-000313,BCH-00351,EQ-103,PLT-001,Scheduled maintenance overrun,2024-07-14 19:45:29,65.6
DT-000314,BCH-00351,EQ-103,PLT-001,Electrical fault,2024-07-14 19:37:01,22.6
DT-000315,BCH-00352,EQ-101,PLT-001,Pneumatic failure,2024-07-14 19:53:47,14.9
DT-000316,BCH-00352,EQ-102,PLT-001,Mechanical failure,2024-07-14 20:50:36,52.1
DT-000317,BCH-00352,EQ-104,PLT-001,Sensor malfunction,2024-07-15 02:29:55,12.8
DT-000318,BCH-00354,EQ-104,PLT-001,Mechanical failure,2024-07-15 10:29:29,75.4
DT-000319,BCH-00355,EQ-101,PLT-001,Scheduled maintenance overrun,2024-07-15 13:14:46,9.0
DT-000320,BCH-00355,EQ-102,PLT-001,Scheduled maintenance overrun,2024-07-15 14:25:55,37.3
DT-000321,BCH-00355,EQ-104,PLT-001,Sensor malfunction,2024-07-15 20:39:11,14.4
DT-000322,BCH-00355,EQ-104,PLT-001,Mechanical failure,2024-07-15 20:43:34,200.6
DT-000323,BCH-00356,EQ-101,PLT-001,Scheduled maintenance overrun,2024-07-15 14:54:33,86.6
DT-000324,BCH-00356,EQ-102,PLT-001,Electrical fault,2024-07-15 17:49:53,10.6
DT-000325,BCH-00356,EQ-103,PLT-001,Electrical fault,2024-07-15 19:17:21,135.8
DT-000326,BCH-00356,EQ-104,PLT-001,Sensor malfunction,2024-07-15 23:32:54,25.4
DT-000327,BCH-00357,EQ-101,PLT-001,Mechanical failure,2024-07-15 22:37:24,146.3
DT-000328,BCH-00358,EQ-102,PLT-001,Pneumatic failure,2024-07-16 00:34:18,116.6
DT-000329,BCH-00359,EQ-101,PLT-001,Pneumatic failure,2024-07-16 00:20:25,95.2
DT-000330,BCH-00359,EQ-102,PLT-001,Scheduled maintenance overrun,2024-07-16 03:44:17,13.6
DT-000331,BCH-00359,EQ-102,PLT-001,Pneumatic failure,2024-07-16 04:18:45,75.8
DT-000332,BCH-00359,EQ-104,PLT-001,Mechanical failure,2024-07-16 09:14:01,73.8
DT-000333,BCH-00360,EQ-102,PLT-001,Pneumatic failure,2024-07-16 07:33:11,210.8
DT-000334,BCH-00360,EQ-104,PLT-001,Electrical fault,2024-07-16 14:26:53,5.5
DT-000335,BCH-00360,EQ-104,PLT-001,Scheduled maintenance overrun,2024-07-16 15:25:36,9.3
DT-000336,BCH-00361,EQ-101,PLT-001,Electrical fault,2024-07-17 00:34:01,11.9
DT-000337,BCH-00361,EQ-104,PLT-001,Scheduled maintenance overrun,2024-07-17 04:45:54,44.9
DT-000338,BCH-00363,EQ-103,PLT-001,Electrical fault,2024-07-18 02:49:49,24.8
DT-000339,BCH-00364,EQ-101,PLT-001,Mechanical failure,2024-07-18 05:34:49,12.0
DT-000340,BCH-00364,EQ-102,PLT-001,Mechanical failure,2024-07-18 08:14:05,22.1
DT-000341,BCH-00365,EQ-102,PLT-001,Scheduled maintenance overrun,2024-07-18 11:37:20,72.8
DT-000342,BCH-00365,EQ-103,PLT-001,Mechanical failure,2024-07-18 13:50:59,71.3
DT-000343,BCH-00366,EQ-104,PLT-001,Electrical fault,2024-07-19 07:24:00,20.8
DT-000344,BCH-00367,EQ-103,PLT-001,Pneumatic failure,2024-07-19 05:54:50,71.2
DT-000345,BCH-00367,EQ-104,PLT-001,Pneumatic failure,2024-07-19 07:36:32,63.5
DT-000346,BCH-00369,EQ-101,PLT-001,Scheduled maintenance overrun,2024-07-19 23:28:15,49.1
DT-000347,BCH-00370,EQ-101,PLT-001,Pneumatic failure,2024-07-20 10:32:24,45.7
DT-000348,BCH-00370,EQ-102,PLT-001,Sensor malfunction,2024-07-20 13:03:47,43.6
DT-000349,BCH-00370,EQ-103,PLT-001,Pneumatic failure,2024-07-20 14:27:00,18.5
DT-000350,BCH-00370,EQ-103,PLT-001,Pneumatic failure,2024-07-20 15:23:44,92.4
DT-000351,BCH-00370,EQ-104,PLT-001,Sensor malfunction,2024-07-20 20:09:23,7.9
DT-000352,BCH-00371,EQ-103,PLT-001,Scheduled maintenance overrun,2024-07-20 18:36:19,31.4
DT-000353,BCH-00371,EQ-104,PLT-001,Mechanical failure,2024-07-20 21:31:49,8.5
DT-000354,BCH-00372,EQ-103,PLT-001,Electrical fault,2024-07-21 04:02:24,338.7
DT-000355,BCH-00374,EQ-102,PLT-001,Sensor malfunction,2024-07-21 23:46:01,151.0
DT-000356,BCH-00374,EQ-104,PLT-001,Scheduled maintenance overrun,2024-07-22 06:07:25,31.6
DT-000357,BCH-00375,EQ-101,PLT-001,Mechanical failure,2024-07-22 09:25:59,97.6
DT-000358,BCH-00375,EQ-101,PLT-001,Pneumatic failure,2024-07-22 09:00:18,9.4
DT-000359,BCH-00375,EQ-102,PLT-001,Electrical fault,2024-07-22 12:16:56,4.1
DT-000360,BCH-00375,EQ-104,PLT-001,Electrical fault,2024-07-22 15:28:07,68.4
DT-000361,BCH-00376,EQ-101,PLT-001,Electrical fault,2024-07-23 23:18:11,10.4
DT-000362,BCH-00376,EQ-101,PLT-001,Sensor malfunction,2024-07-23 23:54:07,47.3
DT-000363,BCH-00376,EQ-103,PLT-001,Electrical fault,2024-07-24 03:40:06,166.6
DT-000364,BCH-00378,EQ-104,PLT-001,Sensor malfunction,2024-07-25 03:10:19,21.0
DT-000365,BCH-00379,EQ-102,PLT-001,Sensor malfunction,2024-07-25 03:51:21,4.0
DT-000366,BCH-00379,EQ-103,PLT-001,Mechanical failure,2024-07-25 04:36:36,129.5
DT-000367,BCH-00380,EQ-101,PLT-001,Mechanical failure,2024-07-27 12:15:16,42.4
DT-000368,BCH-00380,EQ-101,PLT-001,Mechanical failure,2024-07-27 12:51:30,153.2
DT-000369,BCH-00380,EQ-102,PLT-001,Electrical fault,2024-07-27 17:07:00,28.6
DT-000370,BCH-00380,EQ-103,PLT-001,Sensor malfunction,2024-07-27 18:05:21,69.5
DT-000371,BCH-00382,EQ-101,PLT-001,Electrical fault,2024-07-29 13:18:45,26.8
DT-000372,BCH-00382,EQ-103,PLT-001,Scheduled maintenance overrun,2024-07-29 16:11:18,18.6
DT-000373,BCH-00382,EQ-104,PLT-001,Sensor malfunction,2024-07-29 19:16:08,110.2
DT-000374,BCH-00383,EQ-103,PLT-001,Scheduled maintenance overrun,2024-07-29 22:18:57,46.1
DT-000375,BCH-00384,EQ-102,PLT-001,Pneumatic failure,2024-07-30 12:53:53,110.9
DT-000376,BCH-00385,EQ-104,PLT-001,Mechanical failure,2024-07-31 01:15:54,35.5
DT-000377,BCH-00386,EQ-101,PLT-001,Pneumatic failure,2024-07-31 08:44:26,6.5
DT-000378,BCH-00387,EQ-103,PLT-001,Mechanical failure,2024-07-31 19:56:40,27.7
DT-000379,BCH-00387,EQ-103,PLT-001,Pneumatic failure,2024-07-31 19:57:48,86.4
DT-000380,BCH-00388,EQ-101,PLT-001,Scheduled maintenance overrun,2024-08-01 03:02:34,12.3
DT-000381,BCH-00389,EQ-102,PLT-001,Sensor malfunction,2024-08-01 10:33:15,89.5
DT-000382,BCH-00390,EQ-101,PLT-001,Sensor malfunction,2024-08-01 07:28:33,55.5
DT-000383,BCH-00390,EQ-102,PLT-001,Pneumatic failure,2024-08-01 09:49:16,194.2
DT-000384,BCH-00391,EQ-104,PLT-001,Mechanical failure,2024-08-01 15:22:09,121.5
DT-000385,BCH-00392,EQ-102,PLT-001,Mechanical failure,2024-08-02 20:40:14,47.3
DT-000386,BCH-00393,EQ-104,PLT-001,Mechanical failure,2024-08-03 11:27:00,39.1
DT-000387,BCH-00394,EQ-101,PLT-001,Electrical fault,2024-08-05 01:41:51,33.7
DT-000388,BCH-00394,EQ-102,PLT-001,Pneumatic failure,2024-08-05 03:55:57,12.7
DT-000389,BCH-00394,EQ-103,PLT-001,Electrical fault,2024-08-05 06:33:11,17.6
DT-000390,BCH-00395,EQ-103,PLT-001,Electrical fault,2024-08-05 10:42:29,9.5
DT-000391,BCH-00396,EQ-102,PLT-001,Pneumatic failure,2024-08-05 11:43:08,4.0
DT-000392,BCH-00397,EQ-101,PLT-001,Electrical fault,2024-08-07 05:01:41,104.3
DT-000393,BCH-00398,EQ-102,PLT-001,Sensor malfunction,2024-08-08 08:03:20,22.7
DT-000394,BCH-00398,EQ-104,PLT-001,Sensor malfunction,2024-08-08 11:51:19,87.2
DT-000395,BCH-00398,EQ-104,PLT-001,Sensor malfunction,2024-08-08 12:03:23,94.8
DT-000396,BCH-00399,EQ-103,PLT-001,Electrical fault,2024-08-08 13:58:08,34.0
DT-000397,BCH-00400,EQ-101,PLT-001,Mechanical failure,2024-08-08 19:35:56,121.3
DT-000398,BCH-00401,EQ-101,PLT-001,Pneumatic failure,2024-08-09 08:05:32,9.2
DT-000399,BCH-00401,EQ-102,PLT-001,Mechanical failure,2024-08-09 09:43:43,80.7
DT-000400,BCH-00401,EQ-103,PLT-001,Electrical fault,2024-08-09 12:41:46,20.6
DT-000401,BCH-00401,EQ-103,PLT-001,Electrical fault,2024-08-09 11:53:20,118.3
DT-000402,BCH-00401,EQ-104,PLT-001,Mechanical failure,2024-08-09 16:04:16,143.7
DT-000403,BCH-00402,EQ-102,PLT-001,Electrical fault,2024-08-09 10:28:26,199.1
DT-000404,BCH-00404,EQ-102,PLT-001,Electrical fault,2024-08-10 10:25:53,9.0
DT-000405,BCH-00405,EQ-101,PLT-001,Mechanical failure,2024-08-10 10:20:49,82.3
DT-000406,BCH-00405,EQ-102,PLT-001,Mechanical failure,2024-08-10 12:03:44,63.8
DT-000407,BCH-00405,EQ-102,PLT-001,Mechanical failure,2024-08-10 12:43:10,53.0
DT-000408,BCH-00406,EQ-101,PLT-001,Pneumatic failure,2024-08-10 20:05:35,8.9
DT-000409,BCH-00406,EQ-102,PLT-001,Scheduled maintenance overrun,2024-08-10 22:02:23,98.7
DT-000410,BCH-00407,EQ-104,PLT-001,Electrical fault,2024-08-11 14:16:04,109.2
DT-000411,BCH-00408,EQ-103,PLT-001,Sensor malfunction,2024-08-11 19:05:11,135.1
DT-000412,BCH-00409,EQ-101,PLT-001,Electrical fault,2024-08-12 17:17:23,52.2
DT-000413,BCH-00409,EQ-102,PLT-001,Scheduled maintenance overrun,2024-08-12 20:04:18,15.0
DT-000414,BCH-00409,EQ-103,PLT-001,Electrical fault,2024-08-12 21:27:44,39.8
DT-000415,BCH-00409,EQ-104,PLT-001,Electrical fault,2024-08-13 01:30:47,184.9
DT-000416,BCH-00410,EQ-102,PLT-001,Pneumatic failure,2024-08-13 21:53:57,39.7
DT-000417,BCH-00410,EQ-104,PLT-001,Mechanical failure,2024-08-14 03:39:15,12.0
DT-000418,BCH-00411,EQ-101,PLT-001,Electrical fault,2024-08-14 03:00:45,219.2
DT-000419,BCH-00411,EQ-103,PLT-001,Mechanical failure,2024-08-14 09:38:55,55.5
DT-000420,BCH-00412,EQ-101,PLT-001,Mechanical failure,2024-08-14 14:10:16,13.1
DT-000421,BCH-00412,EQ-102,PLT-001,Mechanical failure,2024-08-14 16:26:31,7.1
DT-000422,BCH-00412,EQ-103,PLT-001,Mechanical failure,2024-08-14 17:02:08,43.2
DT-000423,BCH-00413,EQ-102,PLT-001,Pneumatic failure,2024-08-15 05:54:41,7.0
DT-000424,BCH-00414,EQ-101,PLT-001,Pneumatic failure,2024-08-16 19:52:32,42.0
DT-000425,BCH-00414,EQ-101,PLT-001,Scheduled maintenance overrun,2024-08-16 20:02:18,78.4
DT-000426,BCH-00414,EQ-103,PLT-001,Pneumatic failure,2024-08-17 00:21:27,33.4
DT-000427,BCH-00415,EQ-103,PLT-001,Mechanical failure,2024-08-17 03:04:01,149.5
DT-000428,BCH-00416,EQ-102,PLT-001,Electrical fault,2024-08-17 04:37:21,7.3
DT-000429,BCH-00417,EQ-102,PLT-001,Sensor malfunction,2024-08-17 21:09:55,33.3
DT-000430,BCH-00418,EQ-101,PLT-001,Scheduled maintenance overrun,2024-08-17 22:39:51,70.9
DT-000431,BCH-00419,EQ-102,PLT-001,Electrical fault,2024-08-18 11:14:55,57.9
DT-000432,BCH-00419,EQ-104,PLT-001,Pneumatic failure,2024-08-18 16:15:57,8.4
DT-000433,BCH-00420,EQ-102,PLT-001,Mechanical failure,2024-08-19 03:29:09,3.6
DT-000434,BCH-00422,EQ-104,PLT-001,Sensor malfunction,2024-08-20 06:08:32,10.9
DT-000435,BCH-00423,EQ-102,PLT-001,Sensor malfunction,2024-08-20 03:36:45,72.4
DT-000436,BCH-00423,EQ-103,PLT-001,Mechanical failure,2024-08-20 05:50:59,20.7
DT-000437,BCH-00424,EQ-101,PLT-001,Scheduled maintenance overrun,2024-08-20 15:16:37,101.2
DT-000438,BCH-00425,EQ-101,PLT-001,Pneumatic failure,2024-08-20 19:53:42,125.9
DT-000439,BCH-00425,EQ-103,PLT-001,Pneumatic failure,2024-08-21 02:25:31,32.0
DT-000440,BCH-00425,EQ-104,PLT-001,Pneumatic failure,2024-08-21 05:49:45,29.1
DT-000441,BCH-00426,EQ-101,PLT-001,Sensor malfunction,2024-08-21 06:28:05,142.7
DT-000442,BCH-00427,EQ-101,PLT-001,Pneumatic failure,2024-08-21 11:16:00,11.5
DT-000443,BCH-00427,EQ-102,PLT-001,Scheduled maintenance overrun,2024-08-21 12:02:26,69.7
DT-000444,BCH-00428,EQ-102,PLT-001,Electrical fault,2024-08-21 17:23:10,35.8
DT-000445,BCH-00428,EQ-104,PLT-001,Electrical fault,2024-08-21 23:23:40,31.1
DT-000446,BCH-00429,EQ-101,PLT-001,Scheduled maintenance overrun,2024-08-22 00:54:44,287.0
DT-000447,BCH-00429,EQ-103,PLT-001,Mechanical failure,2024-08-22 07:13:19,44.1
DT-000448,BCH-00429,EQ-104,PLT-001,Electrical fault,2024-08-22 10:27:03,30.1
DT-000449,BCH-00430,EQ-101,PLT-001,Pneumatic failure,2024-08-22 04:56:35,7.7
DT-000450,BCH-00430,EQ-102,PLT-001,Electrical fault,2024-08-22 05:56:22,42.2
DT-000451,BCH-00430,EQ-102,PLT-001,Pneumatic failure,2024-08-22 06:33:23,23.3
DT-000452,BCH-00430,EQ-103,PLT-001,Scheduled maintenance overrun,2024-08-22 08:34:38,202.5
DT-000453,BCH-00431,EQ-101,PLT-001,Pneumatic failure,2024-08-22 16:16:13,142.8
DT-000454,BCH-00432,EQ-101,PLT-001,Mechanical failure,2024-08-23 19:45:05,35.6
DT-000455,BCH-00433,EQ-102,PLT-001,Pneumatic failure,2024-08-24 17:14:33,13.6
DT-000456,BCH-00433,EQ-103,PLT-001,Sensor malfunction,2024-08-24 19:07:03,29.8
DT-000457,BCH-00433,EQ-104,PLT-001,Sensor malfunction,2024-08-24 20:13:17,224.9
DT-000458,BCH-00434,EQ-101,PLT-001,Mechanical failure,2024-08-25 06:34:45,9.2
DT-000459,BCH-00435,EQ-101,PLT-001,Pneumatic failure,2024-08-25 06:16:15,31.4
DT-000460,BCH-00435,EQ-103,PLT-001,Pneumatic failure,2024-08-25 09:26:36,141.2
DT-000461,BCH-00435,EQ-103,PLT-001,Sensor malfunction,2024-08-25 09:11:43,65.0
DT-000462,BCH-00436,EQ-101,PLT-001,Pneumatic failure,2024-08-25 08:38:12,46.5
DT-000463,BCH-00437,EQ-101,PLT-001,Electrical fault,2024-08-25 22:27:25,158.2
DT-000464,BCH-00437,EQ-101,PLT-001,Scheduled maintenance overrun,2024-08-25 22:24:34,89.9
DT-000465,BCH-00437,EQ-102,PLT-001,Electrical fault,2024-08-26 03:17:45,104.8
DT-000466,BCH-00437,EQ-103,PLT-001,Pneumatic failure,2024-08-26 07:17:52,140.4
DT-000467,BCH-00437,EQ-104,PLT-001,Electrical fault,2024-08-26 10:20:18,9.6
DT-000468,BCH-00438,EQ-101,PLT-001,Mechanical failure,2024-08-26 18:28:12,32.2
DT-000469,BCH-00438,EQ-102,PLT-001,Electrical fault,2024-08-26 19:51:10,16.1
DT-000470,BCH-00439,EQ-102,PLT-001,Pneumatic failure,2024-08-27 03:16:31,266.7
DT-000471,BCH-00439,EQ-102,PLT-001,Pneumatic failure,2024-08-27 02:47:10,33.1
DT-000472,BCH-00439,EQ-103,PLT-001,Scheduled maintenance overrun,2024-08-27 08:37:01,99.8
DT-000473,BCH-00441,EQ-101,PLT-001,Electrical fault,2024-08-27 11:55:40,176.2
DT-000474,BCH-00441,EQ-102,PLT-001,Electrical fault,2024-08-27 16:23:42,87.4
DT-000475,BCH-00441,EQ-104,PLT-001,Electrical fault,2024-08-27 20:27:17,15.5
DT-000476,BCH-00442,EQ-101,PLT-001,Electrical fault,2024-08-30 05:05:08,118.6
DT-000477,BCH-00442,EQ-102,PLT-001,Electrical fault,2024-08-30 07:59:57,122.9
DT-000478,BCH-00443,EQ-101,PLT-001,Mechanical failure,2024-08-30 11:59:32,100.6
DT-000479,BCH-00443,EQ-101,PLT-001,Electrical fault,2024-08-30 11:33:38,70.7
DT-000480,BCH-00443,EQ-104,PLT-001,Electrical fault,2024-08-30 19:28:52,7.7
DT-000481,BCH-00444,EQ-101,PLT-001,Pneumatic failure,2024-08-31 17:27:44,38.0
DT-000482,BCH-00444,EQ-102,PLT-001,Electrical fault,2024-08-31 19:10:24,28.1
DT-000483,BCH-00445,EQ-102,PLT-001,Pneumatic failure,2024-09-01 07:09:14,22.5
DT-000484,BCH-00445,EQ-103,PLT-001,Sensor malfunction,2024-09-01 09:29:57,84.3
DT-000485,BCH-00445,EQ-103,PLT-001,Sensor malfunction,2024-09-01 08:54:19,6.2
DT-000486,BCH-00446,EQ-101,PLT-001,Mechanical failure,2024-09-01 09:42:51,17.7
DT-000487,BCH-00447,EQ-101,PLT-001,Sensor malfunction,2024-09-01 20:05:49,112.8
DT-000488,BCH-00447,EQ-104,PLT-001,Sensor malfunction,2024-09-02 02:59:28,36.4
DT-000489,BCH-00447,EQ-104,PLT-001,Scheduled maintenance overrun,2024-09-02 02:14:34,161.4
DT-000490,BCH-00448,EQ-102,PLT-001,Electrical fault,2024-09-02 06:58:02,68.7
DT-000491,BCH-00448,EQ-103,PLT-001,Mechanical failure,2024-09-02 09:46:52,3.7
DT-000492,BCH-00449,EQ-101,PLT-001,Scheduled maintenance overrun,2024-09-02 15:41:13,50.6
DT-000493,BCH-00449,EQ-101,PLT-001,Sensor malfunction,2024-09-02 15:29:39,41.7
DT-000494,BCH-00450,EQ-102,PLT-001,Scheduled maintenance overrun,2024-09-02 21:01:59,24.2
DT-000495,BCH-00450,EQ-102,PLT-001,Sensor malfunction,2024-09-02 20:57:44,45.6
DT-000496,BCH-00450,EQ-103,PLT-001,Pneumatic failure,2024-09-02 23:49:20,10.1
DT-000497,BCH-00451,EQ-104,PLT-001,Scheduled maintenance overrun,2024-09-03 17:42:34,50.6
DT-000498,BCH-00452,EQ-101,PLT-001,Electrical fault,2024-09-04 01:40:58,5.1
DT-000499,BCH-00452,EQ-103,PLT-001,Scheduled maintenance overrun,2024-09-04 03:39:00,23.7
DT-000500,BCH-00452,EQ-104,PLT-001,Sensor malfunction,2024-09-04 06:24:45,34.9
DT-000501,BCH-00453,EQ-101,PLT-001,Sensor malfunction,2024-09-04 06:53:21,112.3
DT-000502,BCH-00453,EQ-102,PLT-001,Mechanical failure,2024-09-04 09:27:23,168.7
DT-000503,BCH-00453,EQ-104,PLT-001,Mechanical failure,2024-09-04 15:19:18,82.7
DT-000504,BCH-00454,EQ-101,PLT-001,Mechanical failure,2024-09-04 06:32:32,84.7
DT-000505,BCH-00455,EQ-101,PLT-001,Mechanical failure,2024-09-04 23:00:10,99.1
DT-000506,BCH-00455,EQ-101,PLT-001,Scheduled maintenance overrun,2024-09-04 22:20:06,216.5
DT-000507,BCH-00455,EQ-102,PLT-001,Scheduled maintenance overrun,2024-09-05 04:19:57,104.3
DT-000508,BCH-00456,EQ-102,PLT-001,Sensor malfunction,2024-09-05 22:11:09,16.1
DT-000509,BCH-00457,EQ-102,PLT-001,Electrical fault,2024-09-06 23:35:13,17.2
DT-000510,BCH-00457,EQ-103,PLT-001,Electrical fault,2024-09-07 02:08:06,84.3
DT-000511,BCH-00459,EQ-103,PLT-001,Sensor malfunction,2024-09-09 05:54:04,29.2
DT-000512,BCH-00459,EQ-104,PLT-001,Scheduled maintenance overrun,2024-09-09 07:34:52,33.1
DT-000513,BCH-00460,EQ-102,PLT-001,Electrical fault,2024-09-09 14:29:39,24.6
DT-000514,BCH-00460,EQ-102,PLT-001,Sensor malfunction,2024-09-09 14:55:44,33.3
DT-000515,BCH-00460,EQ-103,PLT-001,Mechanical failure,2024-09-09 16:48:44,8.2
DT-000516,BCH-00461,EQ-101,PLT-001,Electrical fault,2024-09-10 07:54:39,7.6
DT-000517,BCH-00462,EQ-101,PLT-001,Electrical fault,2024-09-10 21:33:42,36.2
DT-000518,BCH-00462,EQ-104,PLT-001,Pneumatic failure,2024-09-11 02:48:10,65.3
DT-000519,BCH-00463,EQ-103,PLT-001,Electrical fault,2024-09-11 07:20:25,54.5
DT-000520,BCH-00463,EQ-103,PLT-001,Electrical fault,2024-09-11 08:31:58,84.3
DT-000521,BCH-00464,EQ-103,PLT-001,Electrical fault,2024-09-11 17:50:20,10.1
DT-000522,BCH-00464,EQ-103,PLT-001,Electrical fault,2024-09-11 17:56:29,5.8
DT-000523,BCH-00464,EQ-104,PLT-001,Scheduled maintenance overrun,2024-09-11 18:46:57,120.6
DT-000524,BCH-00464,EQ-104,PLT-001,Electrical fault,2024-09-11 20:26:17,10.9
DT-000525,BCH-00465,EQ-101,PLT-001,Pneumatic failure,2024-09-11 20:26:16,109.2
DT-000526,BCH-00465,EQ-102,PLT-001,Scheduled maintenance overrun,2024-09-11 23:55:19,29.4
DT-000527,BCH-00466,EQ-101,PLT-001,Electrical fault,2024-09-12 08:29:33,109.4
DT-000528,BCH-00467,EQ-101,PLT-001,Sensor malfunction,2024-09-12 23:25:12,34.6
DT-000529,BCH-00467,EQ-102,PLT-001,Electrical fault,2024-09-13 01:09:05,9.3
DT-000530,BCH-00468,EQ-101,PLT-001,Sensor malfunction,2024-09-13 14:27:48,60.0
DT-000531,BCH-00468,EQ-101,PLT-001,Pneumatic failure,2024-09-13 13:43:26,244.1
DT-000532,BCH-00469,EQ-101,PLT-001,Mechanical failure,2024-09-13 20:47:37,32.9
DT-000533,BCH-00469,EQ-104,PLT-001,Mechanical failure,2024-09-14 01:36:29,63.1
DT-000534,BCH-00469,EQ-104,PLT-001,Scheduled maintenance overrun,2024-09-14 02:10:21,14.0
DT-000535,BCH-00470,EQ-102,PLT-001,Pneumatic failure,2024-09-14 06:36:39,189.7
DT-000536,BCH-00472,EQ-103,PLT-001,Electrical fault,2024-09-15 09:09:53,236.2
DT-000537,BCH-00472,EQ-104,PLT-001,Scheduled maintenance overrun,2024-09-15 14:12:21,87.6
DT-000538,BCH-00473,EQ-101,PLT-001,Mechanical failure,2024-09-15 18:15:05,46.3
DT-000539,BCH-00473,EQ-101,PLT-001,Sensor malfunction,2024-09-15 17:58:42,59.0
DT-000540,BCH-00473,EQ-102,PLT-001,Scheduled maintenance overrun,2024-09-15 20:57:17,9.5
DT-000541,BCH-00473,EQ-103,PLT-001,Mechanical failure,2024-09-15 22:11:55,6.4
DT-000542,BCH-00473,EQ-104,PLT-001,Mechanical failure,2024-09-16 01:18:49,21.4
DT-000543,BCH-00474,EQ-101,PLT-001,Sensor malfunction,2024-09-18 00:48:18,230.8
DT-000544,BCH-00474,EQ-104,PLT-001,Pneumatic failure,2024-09-18 09:24:14,70.9
DT-000545,BCH-00475,EQ-101,PLT-001,Electrical fault,2024-09-18 10:48:15,246.5
DT-000546,BCH-00475,EQ-102,PLT-001,Mechanical failure,2024-09-18 18:14:40,287.8
DT-000547,BCH-00476,EQ-101,PLT-001,Mechanical failure,2024-09-18 23:38:27,75.5
